,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
2947,6dlo,,O=N(C1=CC=C(CS(N2C3C(CCCC3)SCC2)(=O)=O)C=C1)=O,protein_center,"-18.041,-13.011,7.779",3.5002666
2948,6dlo,,C1(Cl)=NC=CC(B(O)O)=C1C,protein_center,"-18.041,-13.011,7.779",1.2495432
2949,6dlo,,O=C(C/C(=C/C1C=CC(OC)=CC=1)/C1SC2C(=CC=CC=2)N=1)O,protein_center,"-18.041,-13.011,7.779",2.4298658
2950,6dlo,,BrC1=NC=C(C(NC2=NC=C(C#N)C=C2)=O)C=C1,protein_center,"-18.041,-13.011,7.779",4.096178
2951,6dlo,,S(=O)(=O)(N(CC)CC)C1=CC=C2C(=C1)N(CC1C=CC=CC=1)C(CS2)=O,protein_center,"-18.041,-13.011,7.779",3.5377524
2952,6dlo,,C12C(OC)=CC(=CC=1NC(=O)CC2C1=CC=C(C=C1)C(OC)=O)OC,protein_center,"-18.041,-13.011,7.779",2.6861653
2953,6dlo,,C1(C=CC=CC=1Br)C(=O)NN=CC1C=CC(=CC=1)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.4842176
2954,6dlo,,C(=O)(NN=CC1C=CC(=C(OC)C=1)OCC(N)=O)C1C=CC(=CC=1)Br,protein_center,"-18.041,-13.011,7.779",3.4018202
2955,6dlo,,N1(C[C@H](I)C[C@H]1C(OC)=O)C(=O)OC(C)(C)C,protein_center,"-18.041,-13.011,7.779",2.4037802
2956,6dlo,,C1(=CC(=NN1C)C(C)C)C(=O)N1[C@@]2([H])CCCC[C@H]3N(C)[C@H](CC4C=CC=CC=4)[C@@H]1C[C@@]23C,protein_center,"-18.041,-13.011,7.779",4.0276012
2957,6dlo,,C1(NN=CC2=CC=CC=N2)NC2=C(C=CC=C2)N=1,protein_center,"-18.041,-13.011,7.779",2.848181
2958,6dlo,,C1(NC(COC2=CC=CC=C2C)=O)SC(=C(C)C=1C(OCC)=O)C(=O)NC1C=CC=C(Cl)C=1,protein_center,"-18.041,-13.011,7.779",4.968154
2959,6dlo,,Cl.C(OC)(=O)C1=CC=C(C=C1)OCC(O)CN1CCC(CC1)C,protein_center,"-18.041,-13.011,7.779",2.2862659
2960,6dlo,,C12N=NC(=C(C)N1N=C(COC)C=2C1=CC=C(C(OC)=C1)OC)C(=O)NC1C=CC(=C(C)C=1)C,protein_center,"-18.041,-13.011,7.779",4.0677567
2961,6dlo,,C12C(=O)N(CC(=O)NC3C=CC=CC=3OC)C=NC=1SC(C(OC)=O)=C2C,protein_center,"-18.041,-13.011,7.779",3.7416162
2962,6dlo,,O=C(N[C@@H]1CCCN(C(=O)[C@H](C(C)C)N)C1)OC(C)(C)C,protein_center,"-18.041,-13.011,7.779",3.3476532
2963,6dlo,,CC(C(C)(C)C)NC(C1=C(Br)C=NC=C1)=O,protein_center,"-18.041,-13.011,7.779",3.6490786
2964,6dlo,,N1(CCN(CCC1C1ON=C(C)N=1)C(=O)COC1=CC=C(C=C1)F)C(C1C=CC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.17388
2965,6dlo,,[Cl-].[NH2+](CCCCCCCCCC)CCCl,protein_center,"-18.041,-13.011,7.779",4.3792334
2966,6dlo,,C12C(=O)N(CCC3=CC=CC=C3)C(N(C)C=1N=C1N(C(C)=CN12)C1=CC=CC(C)=C1C)=O,protein_center,"-18.041,-13.011,7.779",5.161295
2967,6dlo,,CCSCC(N1C(CC)CCCC1)=O,protein_center,"-18.041,-13.011,7.779",2.1571965
2968,6dlo,,C(=O)(NCC1CCCN(C(C)C)C1)N(C)CC1C=CC=CC=1CN1CCCC1,protein_center,"-18.041,-13.011,7.779",4.342228
2969,6dlo,,C(=O)(C1C=CC=CC=1NC(=O)C1=CC=C(C=C1Cl)Cl)N1CCCCC1CCO,protein_center,"-18.041,-13.011,7.779",5.0372267
2970,6dlo,,N1C2=CC=C(C(C)=C2NC=1CN1CCNC(=O)C1CC(OC)=O)C,protein_center,"-18.041,-13.011,7.779",2.2970178
2971,6dlo,,N12C(SCC(OCC)=O)=NN=C1C1=C(SC3CCCCC1=3)N=C2C(C)C,protein_center,"-18.041,-13.011,7.779",2.7481792
2972,6dlo,,C(=O)(C1=CC=CS1)NC1C(OC)=CC(NC(CC2=CC=CC=C2)=O)=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",4.4158816
2973,6dlo,,C12N(C3C=CC(=CC=3)OC)N=C(C)C=1SC(N1CCC(CC1)NC(CCC1C=CC=CC=1)=O)=N2,protein_center,"-18.041,-13.011,7.779",4.730153
2974,6dlo,,O1C=CC(C1(C)C)=O,protein_center,"-18.041,-13.011,7.779",1.921612
2975,6dlo,,C1(=O)OC2(CN1C1=CC=C(C=C1)Cl)CCN(C(=O)C1C=CC=CC=1CN1C=CN=C1)C2,protein_center,"-18.041,-13.011,7.779",4.61998
2976,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)NC(=O)C1C=CC(=CC=1)C)NC1C=C(C)C=CC=1OC,protein_center,"-18.041,-13.011,7.779",4.6678896
2977,6dlo,,C(O)(=O)CN1CCN(C(OC(C)(C)C)=O)CC1C,protein_center,"-18.041,-13.011,7.779",1.9574051
2978,6dlo,,C1(C=CC(=CC=1OC)OC)C(=O)NCC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.1405241
2979,6dlo,,C(=O)(OCC(=O)NC1=CC=C(C=C1)Cl)C1C=CC(=CC=1)C=O,protein_center,"-18.041,-13.011,7.779",3.7746708
2980,6dlo,,N1C(C)CCC(N(C)C)C1,protein_center,"-18.041,-13.011,7.779",1.5879766
2981,6dlo,,N1=CC(OCCCC)=CC(F)=C1Cl,protein_center,"-18.041,-13.011,7.779",2.8343647
2982,6dlo,,N12CC3CCC(N3C(=O)C3C=CSC=3)CC1=NN=C2C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.1889353
2983,6dlo,,CC(N1C(CN2C(C(N)=O)COCC2)=NN=N1)(C)C,protein_center,"-18.041,-13.011,7.779",2.7256823
2984,6dlo,,C(OC(C)(C)C)(=O)N(C1CC1)[C@H]1CCCNC1,protein_center,"-18.041,-13.011,7.779",2.65684
2985,6dlo,,COC(C1=CC=C(/C=C/C(N(CC2=CSC=C2)C)=O)C=C1)=O,protein_center,"-18.041,-13.011,7.779",3.4082842
2986,6dlo,,N#CC1C=CC(=CC=1)C1=CC=NC=N1,protein_center,"-18.041,-13.011,7.779",3.9243374
2987,6dlo,,N1=C(N)N=C(C=C1N1CCCN(CC1)C(=O)C1CCOC1)OC,protein_center,"-18.041,-13.011,7.779",1.7633421
2988,6dlo,,N1(CCOC(C2C=CC(=CC=2)C)C1)C(=O)C1CCCO1,protein_center,"-18.041,-13.011,7.779",2.4997933
2989,6dlo,,C1(/NN=C(C)S/1)=N\C(=O)C1=CC=C(COC(C)C)O1,protein_center,"-18.041,-13.011,7.779",1.9123989
2990,6dlo,,C1(CN(C)CC2(CCNCC2)C2=CC=C(C=N2)C)SC=CC=1C,protein_center,"-18.041,-13.011,7.779",4.5649023
2991,6dlo,,C1(NC2=CC=C(C(Cl)=C2)C)=NC(CN2CCN(CC2)C2C=CC=C(Cl)C=2)=NC(N)=N1,protein_center,"-18.041,-13.011,7.779",5.48489
2992,6dlo,,C1(C=C(C)C2=C(C=CC(=C2)NC(=O)C2=CC=CC=C2Br)N=1)N1CCCCC1,protein_center,"-18.041,-13.011,7.779",5.7899103
2993,6dlo,,C1(C(SC)=NN(CC(=O)NC2=CC=CC=C2OC)C=1N)C1ON=C(C2=CC=C(C=C2)Cl)N=1,protein_center,"-18.041,-13.011,7.779",4.3568425
2994,6dlo,,C12(CCOC(C)(C)C1)CC2C(O)=O,protein_center,"-18.041,-13.011,7.779",1.127678
2995,6dlo,,C1(C=CC=CC=1)C(C)OC,protein_center,"-18.041,-13.011,7.779",2.0022647
2996,6dlo,,C1(=CC=NN1CC)C1C=CC(=CN=1)CC1CCCN(C(C)=O)C1,protein_center,"-18.041,-13.011,7.779",2.8988104
2997,6dlo,,CN(C(CSC1CCCCC1)=O)CC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.4695566
2998,6dlo,,C1(C(=O)NC(C)(C)CO)=C(Cl)C2C(=CC=CC=2)S1,protein_center,"-18.041,-13.011,7.779",2.7803206
2999,6dlo,,CCC(NC(CCC1=C(OC)C=CC=C1)=O)COC,protein_center,"-18.041,-13.011,7.779",3.060501
3000,6dlo,,C12C(C3C=CC=CC=3)N(CCN1C=C(C(NCCCOC)=O)N=2)CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.0304585
3001,6dlo,,C1(C(=O)NC2=CC=CC(=C2)NC(C)=O)C2CCCCC=2N(C2CCS(=O)(=O)C2)N=1,protein_center,"-18.041,-13.011,7.779",3.9276452
3002,6dlo,,C1C(N)=NC=C(N)C=1N,protein_center,"-18.041,-13.011,7.779",2.213992
3003,6dlo,,N1(CC2C=CC=CC=2F)C(=O)C2SC=CC=2N=C1SCC(=O)NC1C(C)=CC=C(Cl)C=1,protein_center,"-18.041,-13.011,7.779",4.91
3004,6dlo,,CCOC(C1=C(NC(C2=C(SC)N=CC=C2)=O)C=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",3.2474315
3005,6dlo,,ClC1=C2C(OCCO2)=CC(CN2CCN(CC3=CN=CC=C3)CC2)=C1,protein_center,"-18.041,-13.011,7.779",3.2823586
3006,6dlo,,N1C(C2=CC=CC=N2)=NOC=1C1CCCN1CC1C=CC2C(=NSN=2)C=1,protein_center,"-18.041,-13.011,7.779",4.173198
3007,6dlo,,C(=S)(NC1C=CC=CC=1)N1CCSCC1,protein_center,"-18.041,-13.011,7.779",2.749828
3008,6dlo,,C(=O)(N(C)C(C)CC1C=C(C)C=CN=1)C1C=CC=NC=1C,protein_center,"-18.041,-13.011,7.779",3.5119433
3009,6dlo,,C1(N2CCOCC2)=NC(CN2CCN(CC2)C2N=CC=CN=2)=NC(N)=N1,protein_center,"-18.041,-13.011,7.779",3.1633096
3010,6dlo,,ClC1=CC=C(S(CC(NCCC2CCCCC=2)=O)(=O)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.6695595
3011,6dlo,,N1(CC2=NOC(C3C=CC(=CC=3)C)=N2)C2C=CC=CC=2C(C=O)=C1,protein_center,"-18.041,-13.011,7.779",3.3024557
3012,6dlo,,C1(C(=O)NCC2=CC=CO2)=CC2C(=CC=C(C)C=2)N1C,protein_center,"-18.041,-13.011,7.779",3.4224944
3013,6dlo,,C12C(C(=O)NC3=CC=C(C=C3)C(OCC)=O)=CC(N(CCC)C=1N(C(=O)N(CCC)C2=O)C)=O,protein_center,"-18.041,-13.011,7.779",2.6667993
3014,6dlo,,C(NCCC1C=CC(=C(OC)C=1)OC)(=O)NC1=CC=C(C(F)=C1)C,protein_center,"-18.041,-13.011,7.779",3.8622081
3015,6dlo,,C1(C2=CC(Br)=CC=C2OC)OC(C(=CC2=CC=CC=C2OC)N=1)=O,protein_center,"-18.041,-13.011,7.779",4.000948
3016,6dlo,,N1C(C2C=CC=C(C=2)NC(CC)=O)=NOC=1C1CCCN(C(=O)C2C=CC(=CC=2)OC)C1,protein_center,"-18.041,-13.011,7.779",5.172918
3017,6dlo,,COC1=C(NC(C2CC=CC2)=O)C=C(Cl)C=C1,protein_center,"-18.041,-13.011,7.779",2.861621
3018,6dlo,,C1(NN=NN=1)NC(=O)C1C=NC2=C(C=CC=C2OC(F)(F)F)C=1O,protein_center,"-18.041,-13.011,7.779",2.0217373
3019,6dlo,,C12CN(CC3C=CC(=CC=3)F)CCC=1N(C(C(=O)NCC1C=CC(=CC=1)OC)=C2)C,protein_center,"-18.041,-13.011,7.779",4.634305
3020,6dlo,,C1(NC(CSC2=NN=C(NN=C(C)C3=CC=C(C(OC)=C3)OC)N2)=O)=NN=C(C)S1,protein_center,"-18.041,-13.011,7.779",2.9819992
3021,6dlo,,C12C(=O)OCC=1N(C(=O)NC2C1C=CC(=CC=1)Cl)CC(=O)NC1C=CC(=CC=1OC)OC,protein_center,"-18.041,-13.011,7.779",3.6103363
3022,6dlo,,C1(=NN=C(SCC(=O)NC2=CC=C3C(C=CC=C3)=C2)N1N)C1=CC2=C(C(=CC=C2)OC)O1,protein_center,"-18.041,-13.011,7.779",5.832074
3023,6dlo,,N12N=C(C=C1N=C(C)C(C)=C2NCCOC)C1=CC=CO1,protein_center,"-18.041,-13.011,7.779",2.4267702
3024,6dlo,,N1N(C)C2=C(C=C(C=C2)NC(=O)N(CCC)CC2=CC=CC=C2)N=1,protein_center,"-18.041,-13.011,7.779",3.4144912
3025,6dlo,,N(C(C1CCCC1)=O)C(C1CC(C1)O)C1C=NC2C(=CC=CC=2)C=1,protein_center,"-18.041,-13.011,7.779",4.574337
3026,6dlo,,N1(CCC(CO)C1)C1=CC=C(C=N1)C(=O)NCC1SC=C(CC)N=1,protein_center,"-18.041,-13.011,7.779",3.1471076
3027,6dlo,,COC(CCCNC(C1=CC(N(=O)=O)=C(C(C)(C)C)C=C1)=O)=O,protein_center,"-18.041,-13.011,7.779",4.5299664
3028,6dlo,,N(C(=S)NNC(=O)C1C=CC(=CC=1)OCC=C)C(=O)C1C=CC(=C(I)C=1)C,protein_center,"-18.041,-13.011,7.779",5.248987
3029,6dlo,,C12N=CC=CN1N=C(OC)C=2I,protein_center,"-18.041,-13.011,7.779",1.1111354
3030,6dlo,,C12C(=NC=NC=1N(N=C2CC(C)C)CCCC)N1CCCC(O)C1,protein_center,"-18.041,-13.011,7.779",3.909637
3031,6dlo,,C12N(C)C(=O)NC(=O)C=1N(C(SCC(OCC)=O)=N2)CC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",2.0418234
3032,6dlo,,N1(CCCC(C1)C(=O)C1=CC=CS1)C(=O)CC1C=CC(=C(F)C=1)O,protein_center,"-18.041,-13.011,7.779",3.1017787
3033,6dlo,,C1C(=O)CC(CC=1NCC1C=CC2=C(OCO2)C=1)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.1889277
3034,6dlo,,C(=O)(NC1=CC=C(C=C1F)Cl)N1C(C)CCCC1C,protein_center,"-18.041,-13.011,7.779",3.238832
3035,6dlo,,C1(C(=O)N2CC(C(C3=CC=C(OC)C=C3OC)C2)C(=O)NC2CC2)=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",3.7876832
3036,6dlo,,C1(C(Cl)=CC=CC=1Cl)CN1N=C(C(=O)OC)C=C1,protein_center,"-18.041,-13.011,7.779",2.6547403
3037,6dlo,,C1(C(=O)N2CC3CC(C2)C2N(C(=O)C=CC=2)C3)=NNC2C3C(=CC=CC=3)OCC1=2,protein_center,"-18.041,-13.011,7.779",2.7139554
3038,6dlo,,C1(C(OC)=O)=C(C)N(C(=O)C1=CC1=CC=C(C(=C1)N(=O)=O)OC)CCOC,protein_center,"-18.041,-13.011,7.779",3.4959133
3039,6dlo,,C(=S)(N1CCOCC1)C(=O)NC1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",2.895424
3040,6dlo,,CC1=C(C(NC2=CN(CCN3CCOCC3)N=C2)=O)C=CC=C1,protein_center,"-18.041,-13.011,7.779",3.7282028
3041,6dlo,,CC(C1=C(Br)C(=O)NC(=O)N1)(C)C,protein_center,"-18.041,-13.011,7.779",1.8822656
3042,6dlo,,C1(=CC=C(C=CC(=O)NC2=CC=C3C(=C2)NC(N3)=O)O1)C1=CC=CC(Cl)=C1Cl,protein_center,"-18.041,-13.011,7.779",5.8043823
3043,6dlo,,OB(O)C1C=CC2OC(C)(C)CCC=2C=1,protein_center,"-18.041,-13.011,7.779",1.4142346
3044,6dlo,,C1(C=C(C=C(Cl)C=1Cl)C(O)=O)NC(CCC)=O,protein_center,"-18.041,-13.011,7.779",2.4519753
3045,6dlo,,FC1=CC(NC(C2SC3=C(CCC3)C=2)=O)=CC=C1,protein_center,"-18.041,-13.011,7.779",3.7296817
3046,6dlo,,N1C2N=CN=C(SCC(=O)NC3C=CC(=CC=3)C)C=2SC=1N1CCC(CC1)C,protein_center,"-18.041,-13.011,7.779",4.104617
3047,6dlo,,C1(C)=CC(OCC(C)C)=CC(C)=C1C(CC)=O,protein_center,"-18.041,-13.011,7.779",2.8015423
3048,6dlo,,S(=O)(=O)(C1=CC=C2C(CCCC(=O)N2)=C1)N(C)CC(=O)NC1C=CC(=C(Cl)C=1)OC,protein_center,"-18.041,-13.011,7.779",3.6372738
3049,6dlo,,N12N=C(N=C1SC(=CC1C=CC=CC=1Cl)C2=O)CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.4004383
3050,6dlo,,N1=C(C(SC2=NN=C(C)N21)OC)C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",2.014529
3051,6dlo,,C1(N)=NC=C(B2OC(C)(C)C(C)(C)O2)C(C(F)(F)F)=N1,protein_center,"-18.041,-13.011,7.779",3.0630262
3052,6dlo,,N1(CCC(=O)N[C@@H]2COC[C@@H](O)[C@H]2O)C2CCCCC=2C=N1,protein_center,"-18.041,-13.011,7.779",1.8841021
3053,6dlo,,C1(C=NC(=NC=1C1CCN(CC1)C(=O)C1C=NC=CN=1)N1CCC(CC1)C)S(C)(=O)=O,protein_center,"-18.041,-13.011,7.779",4.04259
3054,6dlo,,N1(C=CC=C1C=O)CC(=O)NC1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",3.196752
3055,6dlo,,C1(OC)=CC=C(OC)C=C1C#C,protein_center,"-18.041,-13.011,7.779",2.1465018
3056,6dlo,,N1C=C(C)C=C(C=1F)C#C,protein_center,"-18.041,-13.011,7.779",3.2809365
3057,6dlo,,CC(NC(NC1(C(N2C3(CCC3)CC2)=O)CCCCC1)=O)C,protein_center,"-18.041,-13.011,7.779",3.9327533
3058,6dlo,,ClC1=CC2=C(CN(C(C3CC(=O)N(C4CCCC4)C3)=O)CC2)C=C1,protein_center,"-18.041,-13.011,7.779",2.7627823
3059,6dlo,,FC1=CC(C(NC2=CC(C(F)(F)F)=CC=C2)=O)=CC(F)=C1,protein_center,"-18.041,-13.011,7.779",3.68751
3060,6dlo,,CN1C(C2ON=C(C)N=2)CN(C(C2SC=C(C#N)C=2)=O)CC1,protein_center,"-18.041,-13.011,7.779",2.3050816
3061,6dlo,,N1(C2=CC=CC=C2OC)C=C(C=N1)C1C=CN=C(N=1)N1CC(C1)N1C=CC=N1,protein_center,"-18.041,-13.011,7.779",3.734243
3062,6dlo,,C12OC(C3C=CC=C(OC4C=CC=CC=4)C=3)NC3C=CC=CC=3C=1N=NC(SC)=N2,protein_center,"-18.041,-13.011,7.779",3.0641735
3063,6dlo,,CC(CC(NC([C@H]1NC(=O)C[C@@H](C)C1)=O)C)C,protein_center,"-18.041,-13.011,7.779",2.7709668
3064,6dlo,,C1(C2C=CC=CC=2Cl)SC(=C(C2=CC=CC=C2)N=1)CC(=O)NC1=CC=C(C=C1)F,protein_center,"-18.041,-13.011,7.779",5.427909
3065,6dlo,,N(C(=O)C1C=CC=C(OCCOC2=CC=CC=C2)C=1)C(=S)NC1C=CC=C(Cl)C=1,protein_center,"-18.041,-13.011,7.779",5.5969706
3066,6dlo,,O=C(NCC(C1OC=CC=1)N1CCCCC1)CSC1SC2=C(C=CC=C2)N=1,protein_center,"-18.041,-13.011,7.779",3.5815754
3067,6dlo,,N1(C(C)=CC(C)=N1)C1=CC(N2CCN(CC2)C(=O)C2C=CC(=CC=2Cl)F)=NC(C)=N1,protein_center,"-18.041,-13.011,7.779",4.122798
3068,6dlo,,CC1CCN(C(C(N2CCN(S(C3=NNC=C3)(=O)=O)CC2)=O)=O)CC1,protein_center,"-18.041,-13.011,7.779",3.1253307
3069,6dlo,,N1=C(CCNC2C3CCNCCC=3N=C(CC3CC3)N=2)ON=C1COC.Cl.Cl,protein_center,"-18.041,-13.011,7.779",3.6587563
3070,6dlo,,C1(C(=C(N)C=C(Br)C=1)OC)C(C)=O,protein_center,"-18.041,-13.011,7.779",1.1457095
3071,6dlo,,N1(CCCC1C1C=CC=C(C)C=1)C(=O)CC1C=CC(=CC=1)Cl,protein_center,"-18.041,-13.011,7.779",3.6448429
3072,6dlo,,C1(=CC2=CC=C(N(CC)CC)C=C2OC1=O)C1=NN=C(C2=CC=C(C=C2)N(=O)=O)N1,protein_center,"-18.041,-13.011,7.779",3.0021749
3073,6dlo,,C1(C#N)=C(N)C(C#N)=NN1C1=CC=C(C)C=C1,protein_center,"-18.041,-13.011,7.779",4.866609
3074,6dlo,,C1=CC2[N+](CC([O-])=O)=CSC=2C=C1,protein_center,"-18.041,-13.011,7.779",1.4833009
3075,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)C(C)(C)C)N1CCN(C2CCCCC2C)CC1,protein_center,"-18.041,-13.011,7.779",6.3455977
3076,6dlo,,CC1=C(C(NC2=CC(C(O)=O)=C(O)C=C2)=O)C=NO1,protein_center,"-18.041,-13.011,7.779",2.3798292
3077,6dlo,,N1=C(C2CC2)N=C(CCN2C=CC=C2)N1C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.4163356
3078,6dlo,,C12C(O)=NN=C1C(=CN(C1C=NC3=C(C=CC(OC)=C3)C=1)C=2)C(OC)=O,protein_center,"-18.041,-13.011,7.779",2.9547427
3079,6dlo,,C1(NC=C(C)N=1)C1=CN=C(C=N1)C1CCCN1,protein_center,"-18.041,-13.011,7.779",3.2030253
3080,6dlo,,N1(CCCC(=O)N2C3C=CC=CC=3CC2C)C(=O)C2=C(C=CC=C2)C1=O,protein_center,"-18.041,-13.011,7.779",3.413436
3081,6dlo,,C1(=CC(F)=CC=C1Cl)C(=O)OCC(=O)N(C)CCCC,protein_center,"-18.041,-13.011,7.779",3.0736094
3082,6dlo,,C(=O)(N(C)CCC1C=NNC=1)NC1C=CC=C(N(C)C)C=1,protein_center,"-18.041,-13.011,7.779",3.725699
3083,6dlo,,S1C(C)=CC=C1C=NC1C=CC2C(=CC=CC=2)C=1,protein_center,"-18.041,-13.011,7.779",4.246468
3084,6dlo,,S(=O)(=O)(N1CCN(CC1)C1C=CC(N(C2C=CC=CC=2)N=1)=O)C1=C(OC)C=CC(OC)=C1,protein_center,"-18.041,-13.011,7.779",3.4327621
3085,6dlo,,N1(CC(=O)NCC2COC3C(=CC=CC=3)O2)C2=CC=CC=C2OC(=CC2=CC=CC=C2Cl)C1=O,protein_center,"-18.041,-13.011,7.779",4.717019
3086,6dlo,,N1=CC2=CC=CN=C2C=C1C1CCN(CC1)CC1C(C)=CC(=C(OC)C=1)OC,protein_center,"-18.041,-13.011,7.779",5.960333
3087,6dlo,,C1(=CN=C(N)S1)C(=O)N1C[C@@]2([H])COC[C@]1([H])CN(C2)CC1C=CC(=CC=1)F,protein_center,"-18.041,-13.011,7.779",4.5107594
3088,6dlo,,N1(CCSC2=NC(C)=CC(C)=C21)C(=O)NC1C=CC=C(C=1)C(=O)NCC1C=CC=C(C)C=1,protein_center,"-18.041,-13.011,7.779",5.0716143
3089,6dlo,,C1(SC=CC=1SCC(=O)N1CCN(CC1)C1C=C(C)C=CC=1C)N(=O)=O,protein_center,"-18.041,-13.011,7.779",4.4497337
3090,6dlo,,C(=O)(NC1C=CC(=C(Cl)C=1)C(N)=O)N1CCCC(OC)C1,protein_center,"-18.041,-13.011,7.779",2.969954
3091,6dlo,,C1(C=CC=CC=1C(=O)OCCOCCCC)C(=O)OCCOCCCC,protein_center,"-18.041,-13.011,7.779",3.6374288
3092,6dlo,,C1(NC(=O)C2C=CC(=CC=2)Cl)SC(=NC=1C1=CC=CS1)C(C#N)=CC1C=CC(=CC=1)Cl,protein_center,"-18.041,-13.011,7.779",5.4385157
3093,6dlo,,N12N=C(SC1=NC(=O)C(=CC1=CC=C(C=C1)OCCOC1=CC=C(C=C1)NC(C)=O)C2=N)CC,protein_center,"-18.041,-13.011,7.779",4.9739695
3094,6dlo,,FC(C1N(CC(NCC(C2SC=CC=2)N2CCOCC2)=O)C2=C(C=CC=C2)N=1)(F)F,protein_center,"-18.041,-13.011,7.779",3.7027836
3095,6dlo,,S(C1C=CC=CC=1)(=O)(=O)N(CC(=O)NC1C=CC2=C(OCCO2)C=1)C1C=CC=CC=1F,protein_center,"-18.041,-13.011,7.779",4.743046
3096,6dlo,,C1(=NON=C1OC)N(C)N(=O)=O,protein_center,"-18.041,-13.011,7.779",1.9528638
3097,6dlo,,C(=O)(C1CCC(CC1)CCCC)NCC1=CC=CO1,protein_center,"-18.041,-13.011,7.779",3.626241
3098,6dlo,,BrC1=CC=C(OCC(N2CCNCC2)=O)C=C1,protein_center,"-18.041,-13.011,7.779",2.2395153
3099,6dlo,,N(=O)(=O)C1C=CC=C(C=1)C(=O)NC1C=CC=C(C=1)OC(C)C(=O)C1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",4.4584417
3100,6dlo,,C(F)(F)(F)C1OCCC1CN1CCNCC1,protein_center,"-18.041,-13.011,7.779",1.662725
3101,6dlo,,B1(C2=CC=NC(=C2)N2C=CN=C2C)OC(C(C)(C)O1)(C)C,protein_center,"-18.041,-13.011,7.779",2.6948528
3102,6dlo,,C1C=C2C(=CC=1)N(CCCOC1C=C(C)C=CC=1)C(=N2)C1CC(=O)N(C1)C1C=C(C)C=CC=1,protein_center,"-18.041,-13.011,7.779",4.8696485
3103,6dlo,,C1(CBr)=CC=C(C(=O)NN)C=C1,protein_center,"-18.041,-13.011,7.779",2.4921515
3104,6dlo,,CC1ON=C(CC(NC2=C(S(C)(=O)=O)C=CC=C2)=O)C=1,protein_center,"-18.041,-13.011,7.779",2.5472465
3105,6dlo,,N1(NC(=O)C2=CC=CS2)C(CC(=O)NC2C=CC(=CC=2)C(OCC)=O)C(N(CC)C1=S)=O,protein_center,"-18.041,-13.011,7.779",3.1153564
3106,6dlo,,N=C(C1C(Br)=CC=C(F)C=1)N,protein_center,"-18.041,-13.011,7.779",3.2213576
3107,6dlo,,C([C@H](CC(=O)NO)CC(C)C)(=O)N[C@@H](C(=O)NC)CC1=CNC2C=CC=CC1=2,protein_center,"-18.041,-13.011,7.779",3.9158962
3108,6dlo,,C1(C(=O)N2CC[C@H]([C@](CCC(C)C)(C(O)=O)C2)O)=NNC2CCOCC1=2,protein_center,"-18.041,-13.011,7.779",2.4014285
3109,6dlo,,C12N(C)C(=O)NC(=O)C=1N(C(N1CCN(CC1)CC(OCC1=CC=CC=C1)=O)=N2)CC=C,protein_center,"-18.041,-13.011,7.779",3.874155
3110,6dlo,,C1(=C/C2C=CC=CC=2Cl)/C(=O)OC2(OC/1=O)CCCCC2,protein_center,"-18.041,-13.011,7.779",2.7101407
3111,6dlo,,CN(S(C1=CN(CC(N2C3C(CCCC3)OCC2)=O)C(=O)C=C1)(=O)=O)C,protein_center,"-18.041,-13.011,7.779",3.2381563
3112,6dlo,,O1C(COC2=CC=C3C(C=CC=C3)=C2)=NN=C1SCC(=O)NC1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.020698
3113,6dlo,,C(=O)(C1=CC=CC(OCC=C)=C1)N1CCN(CC1)C1C=CC(=CC=1)OC,protein_center,"-18.041,-13.011,7.779",3.5271413
3114,6dlo,,C12N=C(C)C(=C(C)N1N=C(C1=CC=CS1)N=2)CC(=O)N1CCN(CC1)C,protein_center,"-18.041,-13.011,7.779",3.3800738
3115,6dlo,,N1C(C2=CC=C(COC3C=CC=CC=3Cl)O2)=NN2C=NC3C=CC=CC=3C=12,protein_center,"-18.041,-13.011,7.779",5.7399817
3116,6dlo,,C12N=C(C3C=CC(=CC=3)Cl)C=C(C3C=CC(=CC=3)C)N1N=CC=2C(=O)NC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",6.1401033
